FOLIO,FECHA,ANIO,MES,K_GRUPO,GRUPO,K_EMPRESA,EMPRESA,CONCESIONARIO,L_PREPAGO_E,L_POSPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,L_NO_ESPECIFICADO_E,L_TOTAL_E
107353,15/08/2021,2021,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,181775.0,181775.0
107353,15/09/2021,2021,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,183140.0,183140.0
107353,15/10/2021,2021,10,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,184889.0,184889.0
107353,15/11/2021,2021,11,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,186784.0,186784.0
107353,15/12/2021,2021,12,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,188191.0,188191.0
107353,15/01/2022,2022,1,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,188640.0,188640.0
107353,15/02/2022,2022,2,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,189438.0,189438.0
107353,15/03/2022,2022,3,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,191054.0,191054.0
107353,15/04/2022,2022,4,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,192021.0,192021.0
107353,15/05/2022,2022,5,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,193085.0,193085.0
107353,15/06/2022,2022,6,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,194125.0,194125.0
107353,15/07/2022,2022,7,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,195587.0,195587.0
107353,15/08/2022,2022,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,196385.0,196385.0
107353,15/09/2022,2022,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,168335.0,168335.0
107353,15/10/2022,2022,10,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,164312.0,164312.0
107353,15/11/2022,2022,11,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,164584.0,164584.0
107353,15/12/2022,2022,12,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,164764.0,164764.0
107353,15/01/2023,2023,1,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,164928.0,164928.0
107353,15/02/2023,2023,2,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,164976.0,164976.0
107353,15/03/2023,2023,3,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,165313.0,165313.0
107353,15/04/2023,2023,4,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,165626.0,165626.0
107353,15/05/2023,2023,5,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,165979.0,165979.0
107353,15/06/2023,2023,6,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,166219.0,166219.0
107353,15/07/2023,2023,7,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,166278.0,166278.0
107353,15/08/2023,2023,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,167010.0,167010.0
107353,15/09/2023,2023,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,167208.0,167208.0
107353,15/10/2023,2023,10,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,166679.0,166679.0
107353,15/11/2023,2023,11,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,165510.0,165510.0
107353,15/12/2023,2023,12,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,165690.0,165690.0
107353,15/01/2024,2024,1,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,166012.0,166012.0
107353,15/02/2024,2024,2,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,166164.0,166164.0
107353,15/03/2024,2024,3,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,166388.0,166388.0
107353,15/04/2024,2024,4,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,166659.0,166659.0
107353,15/05/2024,2024,5,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,166974.0,166974.0
107353,15/06/2024,2024,6,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,102124.0,102124.0
107353,15/07/2024,2024,7,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,92306.0,92306.0
107353,15/08/2024,2024,8,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,79822.0,79822.0
107353,15/09/2024,2024,9,C704,FLASH MOBILE,C0704,FLASH MOBILE,"LOGISTICA ACN MEXICO, S. DE R.L. DE C.V.",0.0,0.0,0.0,0.0,79462.0,79462.0
509193,15/07/2017,2017,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",10099.0,0.0,0.0,0.0,,10099.0
509193,15/08/2017,2017,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",19672.0,0.0,0.0,0.0,,19672.0
509193,15/09/2017,2017,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",24778.0,0.0,0.0,0.0,,24778.0
509193,15/10/2017,2017,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",104422.0,0.0,0.0,0.0,,104422.0
509193,15/11/2017,2017,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",150698.0,0.0,0.0,0.0,,150698.0
509193,15/12/2017,2017,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",206288.0,0.0,0.0,0.0,,206288.0
509193,15/01/2018,2018,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",232222.0,0.0,0.0,0.0,,232222.0
509193,15/02/2018,2018,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",271407.0,0.0,0.0,0.0,,271407.0
509193,15/03/2018,2018,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",328265.0,0.0,0.0,0.0,,328265.0
509193,15/04/2018,2018,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",331548.0,0.0,0.0,0.0,,331548.0
509193,15/05/2018,2018,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",331581.0,0.0,0.0,0.0,,331581.0
509193,15/06/2018,2018,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",330950.0,0.0,0.0,0.0,,330950.0
509193,15/07/2018,2018,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",345506.0,0.0,0.0,0.0,,345506.0
509193,15/08/2018,2018,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",355210.0,0.0,0.0,0.0,,355210.0
509193,15/09/2018,2018,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",395937.0,0.0,0.0,0.0,,395937.0
509193,15/10/2018,2018,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",401609.0,0.0,0.0,0.0,,401609.0
509193,15/11/2018,2018,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",508847.0,0.0,0.0,0.0,,508847.0
509193,15/12/2018,2018,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",566585.0,0.0,0.0,0.0,,566585.0
509193,15/01/2019,2019,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",567536.0,0.0,0.0,0.0,,567536.0
509193,15/02/2019,2019,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",559316.0,0.0,0.0,0.0,,559316.0
509193,15/03/2019,2019,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",443743.0,0.0,0.0,0.0,,443743.0
509193,15/04/2019,2019,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",445989.0,0.0,0.0,0.0,,445989.0
509193,15/05/2019,2019,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",447089.0,0.0,0.0,0.0,,447089.0
509193,15/06/2019,2019,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",449216.0,0.0,0.0,0.0,,449216.0
509193,15/07/2019,2019,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",457127.0,0.0,0.0,0.0,,457127.0
509193,15/08/2019,2019,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",513671.0,0.0,0.0,0.0,,513671.0
509193,15/09/2019,2019,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",595211.0,0.0,0.0,0.0,,595211.0
509193,15/10/2019,2019,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",658029.0,0.0,0.0,0.0,,658029.0
509193,15/11/2019,2019,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",687758.0,0.0,0.0,0.0,,687758.0
509193,15/12/2019,2019,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",707095.0,0.0,0.0,0.0,,707095.0
509193,15/01/2020,2020,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",709264.0,0.0,0.0,0.0,,709264.0
509193,15/02/2020,2020,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",814070.0,0.0,0.0,0.0,,814070.0
509193,15/03/2020,2020,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",909251.0,0.0,0.0,0.0,,909251.0
509193,15/04/2020,2020,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",966680.0,0.0,0.0,0.0,,966680.0
509193,15/05/2020,2020,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1060061.0,0.0,0.0,0.0,,1060061.0
509193,15/06/2020,2020,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1056211.0,0.0,0.0,0.0,,1056211.0
509193,15/07/2020,2020,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1125508.0,0.0,0.0,0.0,,1125508.0
509193,15/08/2020,2020,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1177113.0,0.0,0.0,0.0,,1177113.0
509193,15/09/2020,2020,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1132324.0,0.0,0.0,0.0,,1132324.0
509193,15/10/2020,2020,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1117232.0,0.0,0.0,0.0,,1117232.0
509193,15/11/2020,2020,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1096909.0,0.0,0.0,0.0,,1096909.0
509193,15/12/2020,2020,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",1091334.0,0.0,0.0,0.0,,1091334.0
509193,15/01/2021,2021,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1097438.0,1097438.0
509193,15/02/2021,2021,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1104279.0,1104279.0
509193,15/03/2021,2021,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1113807.0,1113807.0
509193,15/04/2021,2021,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1125293.0,1125293.0
509193,15/05/2021,2021,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1148324.0,1148324.0
509193,15/06/2021,2021,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1182841.0,1182841.0
509193,15/07/2021,2021,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1197713.0,1197713.0
509193,15/08/2021,2021,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1206820.0,1206820.0
509193,15/09/2021,2021,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1230798.0,1230798.0
509193,15/10/2021,2021,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1230948.0,1230948.0
509193,15/11/2021,2021,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1231158.0,1231158.0
509193,15/12/2021,2021,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1231734.0,1231734.0
509193,15/01/2022,2022,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1247292.0,1247292.0
509193,15/02/2022,2022,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1261611.0,1261611.0
509193,15/03/2022,2022,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1271950.0,1271950.0
509193,15/04/2022,2022,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1280447.0,1280447.0
509193,15/05/2022,2022,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1292356.0,1292356.0
509193,15/06/2022,2022,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1300140.0,1300140.0
509193,15/07/2022,2022,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1338886.0,1338886.0
509193,15/08/2022,2022,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1387318.0,1387318.0
509193,15/09/2022,2022,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1438517.0,1438517.0
509193,15/10/2022,2022,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1439895.0,1439895.0
509193,15/11/2022,2022,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1475238.0,1475238.0
509193,15/12/2022,2022,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1484919.0,1484919.0
509193,15/01/2023,2023,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1541898.0,1541898.0
509193,15/02/2023,2023,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1602176.0,1602176.0
509193,15/03/2023,2023,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1544545.0,1544545.0
509193,15/04/2023,2023,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1595740.0,1595740.0
509193,15/05/2023,2023,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1654551.0,1654551.0
509193,15/06/2023,2023,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1717113.0,1717113.0
509193,15/07/2023,2023,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1781991.0,1781991.0
509193,15/08/2023,2023,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1864335.0,1864335.0
509193,15/09/2023,2023,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1943315.0,1943315.0
509193,15/10/2023,2023,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2032185.0,2032185.0
509193,15/11/2023,2023,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2095056.0,2095056.0
509193,15/12/2023,2023,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2173583.0,2173583.0
509193,15/01/2024,2024,1,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2107282.0,2107282.0
509193,15/02/2024,2024,2,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2062719.0,2062719.0
509193,15/03/2024,2024,3,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2027698.0,2027698.0
509193,15/04/2024,2024,4,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2091947.0,2091947.0
509193,15/05/2024,2024,5,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2188107.0,2188107.0
509193,15/06/2024,2024,6,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2115555.0,2115555.0
509193,15/07/2024,2024,7,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2061619.0,2061619.0
509193,15/08/2024,2024,8,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,1968503.0,1968503.0
509193,15/09/2024,2024,9,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2180851.0,2180851.0
509193,15/10/2024,2024,10,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2180652.0,2180652.0
509193,15/11/2024,2024,11,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2117600.0,2117600.0
509193,15/12/2024,2024,12,C709,FREEDOMPOP,C0709,FREEDOMPOP,"FREEDOMPOP MEXICO, S.A. DE C.V.",0.0,0.0,0.0,0.0,2127465.0,2127465.0
519546,15/01/2022,2022,1,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,756.0,756.0
519546,15/02/2022,2022,2,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,448.0,448.0
519546,15/03/2022,2022,3,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,205.0,205.0
519546,15/04/2022,2022,4,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,140.0,140.0
519546,15/05/2022,2022,5,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,185.0,185.0
519546,15/06/2022,2022,6,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,125.0,125.0
519546,15/07/2022,2022,7,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,121.0,121.0
519546,15/08/2022,2022,8,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,107.0,107.0
519546,15/09/2022,2022,9,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,94.0,94.0
519546,15/10/2022,2022,10,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,125.0,125.0
519546,15/11/2022,2022,11,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,105.0,105.0
519546,15/12/2022,2022,12,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,130.0,130.0
519546,15/01/2023,2023,1,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,212.0,212.0
519546,15/02/2023,2023,2,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,132.0,132.0
519546,15/03/2023,2023,3,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,128.0,128.0
519546,15/04/2023,2023,4,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,193.0,193.0
519546,15/05/2023,2023,5,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,144.0,144.0
519546,15/06/2023,2023,6,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,176.0,176.0
519546,15/07/2023,2023,7,C794,GAMERS,C0794,GAMERS,"GAMEPLANET, S.A. DE C.V.",0.0,0.0,0.0,0.0,216.0,216.0
